review,rating,date,bank,source,sentiment_label,sentiment_score,theme
ok,5,2025-08-13,Dashen,Google Play,POSITIVE,0.9997851252555847,General
very poor and time taking to use,1,2025-08-13,Dashen,Google Play,NEGATIVE,0.9997921586036682,General
it is the best app ever i have seen Dashen bank always one step a head!!!!,5,2025-08-13,Dashen,Google Play,POSITIVE,0.9996755123138428,General
the new version is so good I like it,5,2025-08-13,Dashen,Google Play,POSITIVE,0.9998716115951538,General
excellent,5,2025-08-13,Dashen,Google Play,POSITIVE,0.9998434782028198,General
good,3,2025-08-13,Dashen,Google Play,POSITIVE,0.9998161196708679,General
Good,3,2025-08-12,Dashen,Google Play,POSITIVE,0.9998161196708679,General
good job my dashen super app,5,2025-08-12,Dashen,Google Play,POSITIVE,0.9996693134307861,General
Some connection issues,3,2025-08-12,Dashen,Google Play,NEGATIVE,0.9717355370521545,General
verry slow app 🤢,1,2025-08-12,Dashen,Google Play,NEGATIVE,0.9986931681632996,Performance
best bauget app,5,2025-08-12,Dashen,Google Play,POSITIVE,0.998792290687561,General
its good but he said uptede me 😠🤕,2,2025-08-12,Dashen,Google Play,POSITIVE,0.9973610043525696,General
network issue,1,2025-08-12,Dashen,Google Play,NEGATIVE,0.9874956011772156,Performance
እንጠቀምበት,5,2025-08-12,Dashen,Google Play,NEGATIVE,0.6970565915107727,General
nice,5,2025-08-12,Dashen,Google Play,POSITIVE,0.9998552799224854,General
fast and easy to use great App.,5,2025-08-12,Dashen,Google Play,POSITIVE,0.9997286200523376,UI/UX
Best Performing and Fast Financial app,5,2025-08-12,Dashen,Google Play,POSITIVE,0.9997550845146179,General
good,5,2025-08-12,Dashen,Google Play,POSITIVE,0.9998161196708679,General
well done keep it up,5,2025-08-12,Dashen,Google Play,POSITIVE,0.9996840953826904,General
good but it takes forever to load,3,2025-08-12,Dashen,Google Play,NEGATIVE,0.9274645447731018,Performance
"It's very good, but there are some things that need to be improved by (speed & receipt view) to be competitive with the companies in the country, i.e.cbe&telebirr.",4,2025-08-12,Dashen,Google Play,NEGATIVE,0.8449763059616089,General
my favorite 💗💗💗,5,2025-08-11,Dashen,Google Play,POSITIVE,0.9974082112312317,General
Good app,5,2025-08-11,Dashen,Google Play,POSITIVE,0.9998493194580078,General
Good,5,2025-08-11,Dashen,Google Play,POSITIVE,0.9998161196708679,General
"This is boring Mobile banking app, it is not work properly .so slow!",1,2025-08-11,Dashen,Google Play,NEGATIVE,0.9998206496238708,Performance
"improve the app, please. it is not working. It says response timeout",1,2025-08-10,Dashen,Google Play,NEGATIVE,0.9996850490570068,General
modern perfect app interface with the best banking tools 👏,5,2025-08-09,Dashen,Google Play,POSITIVE,0.9996292591094971,UI/UX
when i tried to open the app it re-downloading something big 3GB 4GB size and after 3 hours late it will open. it's my experience Very worst app it isn't lite app not works in every situation of networks.,1,2025-08-08,Dashen,Google Play,NEGATIVE,0.9994574189186096,Performance
"poor, glitch stack",1,2025-08-07,Dashen,Google Play,NEGATIVE,0.9998161196708679,General
slowest banking app ever used,3,2025-08-07,Dashen,Google Play,NEGATIVE,0.998941957950592,Performance
Good,1,2025-08-06,Dashen,Google Play,POSITIVE,0.9998161196708679,General
Good 👍,5,2025-08-05,Dashen,Google Play,POSITIVE,0.9998576641082764,General
Dashen Bank super app is the best app,5,2025-08-05,Dashen,Google Play,POSITIVE,0.9998195767402649,General
best,5,2025-08-02,Dashen,Google Play,POSITIVE,0.9997941851615906,General
would most likely rate it even less but it does have it's perks. But for the most part the whole app is filled with bugs and it stops being responsive almost everytime. Besides some new features and the new UI design I most definitely prefer the old amole Version. either fix this mess or bring back Amole,2,2025-08-01,Dashen,Google Play,NEGATIVE,0.9994837045669556,Bugs/Crash
sometimes is not working to be honest,1,2025-08-01,Dashen,Google Play,NEGATIVE,0.9997746348381042,General
ok,4,2025-08-01,Dashen,Google Play,POSITIVE,0.9997851252555847,General
very good app,5,2025-07-30,Dashen,Google Play,POSITIVE,0.9998675584793091,General
Why isn't this app working?,5,2025-07-29,Dashen,Google Play,NEGATIVE,0.9989972710609436,General
network error,5,2025-07-29,Dashen,Google Play,NEGATIVE,0.9996863603591919,Bugs/Crash
fast,5,2025-07-29,Dashen,Google Play,POSITIVE,0.9989494681358337,General
100 good,5,2025-07-29,Dashen,Google Play,POSITIVE,0.999860405921936,General
ok,5,2025-07-29,Dashen,Google Play,POSITIVE,0.9997851252555847,General
Good,5,2025-07-28,Dashen,Google Play,POSITIVE,0.9998161196708679,General
It stop working most of the time.,2,2025-07-28,Dashen,Google Play,NEGATIVE,0.999619722366333,General
i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can't open it if u have solution's pls help me kindly tnx,1,2025-07-28,Dashen,Google Play,NEGATIVE,0.9924798011779785,General
wow,5,2025-07-26,Dashen,Google Play,POSITIVE,0.999592125415802,General
Best app,5,2025-07-25,Dashen,Google Play,POSITIVE,0.999686598777771,General
"Simple for usage and well designed, attractive in its visual design, ""Always One Step Ahead""",5,2025-07-24,Dashen,Google Play,POSITIVE,0.9998588562011719,UI/UX
amazing product,5,2025-07-23,Dashen,Google Play,POSITIVE,0.9998769760131836,General
"this app is not good and compatible with other Ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",1,2025-07-23,Dashen,Google Play,NEGATIVE,0.9994491934776306,General
ok,5,2025-07-22,Dashen,Google Play,POSITIVE,0.9997851252555847,General
like it,5,2025-07-22,Dashen,Google Play,POSITIVE,0.9997184872627258,General
Great always one step ahead and most reliable bank,5,2025-07-22,Dashen,Google Play,POSITIVE,0.9998666048049927,General
u need to start cash out service,4,2025-07-22,Dashen,Google Play,NEGATIVE,0.9963886737823486,General
all in one super app,5,2025-07-21,Dashen,Google Play,POSITIVE,0.736153781414032,General
Fayla,5,2025-07-20,Dashen,Google Play,POSITIVE,0.9678626656532288,General
"The app even in its' first phase is too far one step booster that enables a user to perform a seamless Banking service with multi step security features at his/her comfort zone. It really assured that Dashen Bank is living the Logo ""ALWAYS ONE STEP AHEAD""",5,2025-07-20,Dashen,Google Play,POSITIVE,0.9944331049919128,General
ይሄ App ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭,5,2025-07-19,Dashen,Google Play,NEGATIVE,0.9382806420326233,General
"Best App .. Good job, Dashen Bank",5,2025-07-16,Dashen,Google Play,POSITIVE,0.9998065829277039,General
good application,5,2025-07-15,Dashen,Google Play,POSITIVE,0.999854564666748,General
Excellent App ...,5,2025-07-15,Dashen,Google Play,POSITIVE,0.9998494386672974,General
the worst app I have ever seen,1,2025-07-14,Dashen,Google Play,NEGATIVE,0.999790370464325,General
very good compared to Amole!,5,2025-07-13,Dashen,Google Play,POSITIVE,0.9998546838760376,General
"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",2,2025-07-12,Dashen,Google Play,NEGATIVE,0.9996408224105835,Performance
👍😊😊😊,5,2025-07-12,Dashen,Google Play,NEGATIVE,0.6970565915107727,General
nice,5,2025-07-12,Dashen,Google Play,POSITIVE,0.9998552799224854,General
Great application,5,2025-07-12,Dashen,Google Play,POSITIVE,0.9998588562011719,General
very nice app,4,2025-07-11,Dashen,Google Play,POSITIVE,0.9998562335968018,General
I am entreated app.,5,2025-07-09,Dashen,Google Play,NEGATIVE,0.9199568629264832,General
Cannot list the number of bugs with this pile of human waste. The absolute worst banking app I have ever used. 50 steps backwards. DO NOT RECOMMEND.,1,2025-07-02,Dashen,Google Play,NEGATIVE,0.9998127818107605,Bugs/Crash
best app with best bank,5,2025-07-02,Dashen,Google Play,POSITIVE,0.9995883107185364,General
alway slow loading,1,2025-06-30,Dashen,Google Play,NEGATIVE,0.9991027116775513,Performance
Best,5,2025-06-29,Dashen,Google Play,POSITIVE,0.9997941851615906,General
good,5,2025-06-27,Dashen,Google Play,POSITIVE,0.9998161196708679,General
"worst app ever and by any chance your account is deactivated, you are doomed",1,2025-06-27,Dashen,Google Play,NEGATIVE,0.9998034834861755,General
nice,5,2025-06-26,Dashen,Google Play,POSITIVE,0.9998552799224854,General
Ethiopian amazing`s Dashen Bank🤝👌,3,2025-06-25,Dashen,Google Play,POSITIVE,0.9997710585594177,General
"It's an unpredictable app, I can't make transactions, and now I can't even get the OTP! So it's going from bad to worse! Thank goodness the Amole Dashen app still exists.",1,2025-06-25,Dashen,Google Play,NEGATIVE,0.998045802116394,Features
nice app but limit up to max 600000,5,2025-06-24,Dashen,Google Play,NEGATIVE,0.5572332739830017,General
wow,5,2025-06-22,Dashen,Google Play,POSITIVE,0.999592125415802,General
Super,5,2025-06-21,Dashen,Google Play,POSITIVE,0.998783528804779,General
"I would be happy if I got a withdraw system in the application. Otherwise, everything is fine for me",4,2025-06-18,Dashen,Google Play,POSITIVE,0.9981334805488586,General
nice app but transaction limet not enough,5,2025-06-17,Dashen,Google Play,NEGATIVE,0.9785792231559753,General
"It's an amazing application to use bank transactions in Ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",5,2025-06-14,Dashen,Google Play,NEGATIVE,0.9935082197189331,General
incredible,5,2025-06-14,Dashen,Google Play,POSITIVE,0.9998753070831299,General
perfect,4,2025-06-14,Dashen,Google Play,POSITIVE,0.9998517036437988,General
Dashen Bank My Choice🇪🇹✌️💫,4,2025-06-13,Dashen,Google Play,NEGATIVE,0.834911584854126,General
very simple and user friendly app Thank you Dashen Bank,5,2025-06-12,Dashen,Google Play,POSITIVE,0.9996474981307983,General
wow,5,2025-06-12,Dashen,Google Play,POSITIVE,0.999592125415802,General
very good .,5,2025-06-09,Dashen,Google Play,POSITIVE,0.9998475313186646,General
wow,5,2025-06-09,Dashen,Google Play,POSITIVE,0.999592125415802,General
I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Dashen,Google Play,NEGATIVE,0.9904449582099915,UI/UX
love,3,2025-06-06,Dashen,Google Play,POSITIVE,0.9998735189437866,General
መቸሸጠ,5,2025-06-03,Dashen,Google Play,NEGATIVE,0.6970565915107727,General
wow,5,2025-06-03,Dashen,Google Play,POSITIVE,0.999592125415802,General
gadaa,5,2025-06-01,Dashen,Google Play,NEGATIVE,0.7211463451385498,General
Massive upgrade from the Amole app.,5,2025-05-31,Dashen,Google Play,POSITIVE,0.9646419286727905,General
good,4,2025-05-31,Dashen,Google Play,POSITIVE,0.9998161196708679,General
very good for this app,5,2025-05-31,Dashen,Google Play,POSITIVE,0.9998138546943665,General
top,5,2025-05-31,Dashen,Google Play,POSITIVE,0.9997069239616394,General
this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,Dashen,Google Play,NEGATIVE,0.999607503414154,General
Wow,5,2025-05-30,Dashen,Google Play,POSITIVE,0.999592125415802,General
good,5,2025-05-30,Dashen,Google Play,POSITIVE,0.9998161196708679,General
wow to it saff and this app,5,2025-05-30,Dashen,Google Play,POSITIVE,0.9985712766647339,General
it too slow,3,2025-05-29,Dashen,Google Play,NEGATIVE,0.9996801614761353,Performance
ዳሽን ባንክ ይለያል,4,2025-05-28,Dashen,Google Play,NEGATIVE,0.8337252736091614,General
👍👍👍,5,2025-05-28,Dashen,Google Play,NEGATIVE,0.6970565915107727,General
good,5,2025-05-28,Dashen,Google Play,POSITIVE,0.9998161196708679,General
nice application,5,2025-05-27,Dashen,Google Play,POSITIVE,0.9998229146003723,General
good,5,2025-05-27,Dashen,Google Play,POSITIVE,0.9998161196708679,General
wow,5,2025-05-27,Dashen,Google Play,POSITIVE,0.999592125415802,General
useless app ever loading take long,1,2025-05-27,Dashen,Google Play,NEGATIVE,0.9997350573539734,Performance
"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,Dashen,Google Play,POSITIVE,0.999617338180542,UI/UX
very useful App,1,2025-05-26,Dashen,Google Play,POSITIVE,0.9995785355567932,General
"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,Dashen,Google Play,NEGATIVE,0.8351486325263977,Performance
Wawww,5,2025-05-24,Dashen,Google Play,NEGATIVE,0.9418038129806519,General
very Nice,5,2025-05-23,Dashen,Google Play,POSITIVE,0.9998563528060913,General
its best,5,2025-05-23,Dashen,Google Play,POSITIVE,0.9998121857643127,General
it is not as good as to the other mobile bank app.,1,2025-05-22,Dashen,Google Play,NEGATIVE,0.999786913394928,General
"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,Dashen,Google Play,POSITIVE,0.9996517896652222,General
wow,5,2025-05-20,Dashen,Google Play,POSITIVE,0.999592125415802,General
Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen,Google Play,NEGATIVE,0.9939862489700317,General
good,5,2025-05-20,Dashen,Google Play,POSITIVE,0.9998161196708679,General
its best,5,2025-05-19,Dashen,Google Play,POSITIVE,0.9998121857643127,General
The best app ever in finance sector,5,2025-05-18,Dashen,Google Play,POSITIVE,0.9998089671134949,General
Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,Dashen,Google Play,NEGATIVE,0.9983357787132263,Features
dashen bank or dashen super app?,1,2025-05-17,Dashen,Google Play,NEGATIVE,0.9937525391578674,General
wowwwe app,5,2025-05-17,Dashen,Google Play,POSITIVE,0.9829692840576172,General
"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,Dashen,Google Play,NEGATIVE,0.9994332194328308,Features
good,5,2025-05-16,Dashen,Google Play,POSITIVE,0.9998161196708679,General
always lagging,1,2025-05-16,Dashen,Google Play,NEGATIVE,0.9998013377189636,Performance
Amazing Application...,5,2025-05-16,Dashen,Google Play,POSITIVE,0.9998786449432373,General
Fantastic,5,2025-05-16,Dashen,Google Play,POSITIVE,0.9998743534088135,General
"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen,Google Play,NEGATIVE,0.9976341724395752,General
its my choice,5,2025-05-15,Dashen,Google Play,POSITIVE,0.9962010979652405,General
wow apo,5,2025-05-15,Dashen,Google Play,POSITIVE,0.9994785189628601,General
awesome app keep going,5,2025-05-14,Dashen,Google Play,POSITIVE,0.9998502731323242,General
wow,5,2025-05-14,Dashen,Google Play,POSITIVE,0.999592125415802,General
👍,5,2025-05-14,Dashen,Google Play,NEGATIVE,0.6970565915107727,General
"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,Dashen,Google Play,POSITIVE,0.9992207288742065,General
Game changer,5,2025-05-13,Dashen,Google Play,POSITIVE,0.9887570738792419,General
Totally amazing,5,2025-05-13,Dashen,Google Play,POSITIVE,0.9998782873153687,General
super 😎,5,2025-05-13,Dashen,Google Play,POSITIVE,0.9331682920455933,General
what a helpful app!!!!,5,2025-05-13,Dashen,Google Play,POSITIVE,0.9990901947021484,General
Good,4,2025-05-13,Dashen,Google Play,POSITIVE,0.9998161196708679,General
nice,5,2025-05-13,Dashen,Google Play,POSITIVE,0.9998552799224854,General
wow,5,2025-05-13,Dashen,Google Play,POSITIVE,0.999592125415802,General
"To be honest, best banking and lifestyle app in Ethiopia.",5,2025-05-12,Dashen,Google Play,POSITIVE,0.9997262358665466,General
fast,5,2025-05-12,Dashen,Google Play,POSITIVE,0.9989494681358337,General
"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Dashen,Google Play,POSITIVE,0.9966461062431335,General
good,5,2025-05-09,Dashen,Google Play,POSITIVE,0.9998161196708679,General
Amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen,Google Play,POSITIVE,0.9998630285263062,UI/UX
its the best ever,5,2025-05-09,Dashen,Google Play,POSITIVE,0.9998552799224854,General
nice,5,2025-05-08,Dashen,Google Play,POSITIVE,0.9998552799224854,General
excellent game changer App,5,2025-05-08,Dashen,Google Play,POSITIVE,0.9998358488082886,General
I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Dashen,Google Play,POSITIVE,0.9995176792144775,General
it seems me logging out within minutes,1,2025-05-03,Dashen,Google Play,NEGATIVE,0.9982207417488098,General
nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,Dashen,Google Play,NEGATIVE,0.9857989549636841,Bugs/Crash
yes i want dashen super open,5,2025-05-02,Dashen,Google Play,POSITIVE,0.9994350075721741,General
faster than this version,5,2025-05-01,Dashen,Google Play,POSITIVE,0.9991979002952576,General
"Best UI mobile banking app, props to design team",5,2025-04-30,Dashen,Google Play,POSITIVE,0.9991565942764282,UI/UX
thank you,4,2025-04-30,Dashen,Google Play,POSITIVE,0.9998352527618408,General
great app,5,2025-04-30,Dashen,Google Play,POSITIVE,0.999821126461029,General
bad.,1,2025-04-30,Dashen,Google Play,NEGATIVE,0.9997698664665222,General
dashen super app is secure band very easy,5,2025-04-29,Dashen,Google Play,POSITIVE,0.9899651408195496,UI/UX
It is very fast and secured mobile banking app! I like this app!,5,2025-04-29,Dashen,Google Play,POSITIVE,0.9995939135551453,General
best app I have ever seen,5,2025-04-29,Dashen,Google Play,POSITIVE,0.9996102452278137,General
best of best,5,2025-04-29,Dashen,Google Play,POSITIVE,0.9997496008872986,General
waw,5,2025-04-28,Dashen,Google Play,NEGATIVE,0.7346178889274597,General
best app,5,2025-04-28,Dashen,Google Play,POSITIVE,0.999686598777771,General
Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28,Dashen,Google Play,NEGATIVE,0.9992387294769287,Bugs/Crash
wowslnwoooo wowwww amazing !!!!!!!!,5,2025-04-28,Dashen,Google Play,POSITIVE,0.9997221827507019,General
wow appl,5,2025-04-28,Dashen,Google Play,POSITIVE,0.9994691014289856,General
why do i have to change a pin number i use my finger print so dummy,1,2025-04-27,Dashen,Google Play,NEGATIVE,0.9994646906852722,General
very nice,5,2025-04-26,Dashen,Google Play,POSITIVE,0.9998563528060913,General
great,4,2025-04-26,Dashen,Google Play,POSITIVE,0.9998630285263062,General
"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25,Dashen,Google Play,NEGATIVE,0.9997708201408386,Performance
"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24,Dashen,Google Play,POSITIVE,0.9996446371078491,UI/UX
Very easy and Fast.,5,2025-04-24,Dashen,Google Play,POSITIVE,0.9995487332344055,UI/UX
Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,Dashen,Google Play,NEGATIVE,0.9392755627632141,General
"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",2,2025-04-24,Dashen,Google Play,NEGATIVE,0.9993688464164734,General
execellent,5,2025-04-24,Dashen,Google Play,NEGATIVE,0.9866806864738464,General
"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",5,2025-04-23,Dashen,Google Play,POSITIVE,0.9998038411140442,General
All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23,Dashen,Google Play,NEGATIVE,0.7598550915718079,General
it is incredible product.,5,2025-04-23,Dashen,Google Play,POSITIVE,0.9998867511749268,General
"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23,Dashen,Google Play,POSITIVE,0.9997783303260803,General
best app,5,2025-04-23,Dashen,Google Play,POSITIVE,0.999686598777771,General
ok,5,2025-04-23,Dashen,Google Play,POSITIVE,0.9997851252555847,General
"It's an amazing app, experience it!!",5,2025-04-23,Dashen,Google Play,POSITIVE,0.9998760223388672,General
This is the best banking app ever. I recommend everyone to use it.,5,2025-04-23,Dashen,Google Play,POSITIVE,0.9997599720954895,General
It is the best application!!!,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9998468160629272,General
"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9998323917388916,General
its features are so dynamic,5,2025-04-22,Dashen,Google Play,POSITIVE,0.999643087387085,General
fast &Friendly user Application.,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9993237257003784,General
"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9997664093971252,General
"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9874821901321411,UI/UX
i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9995126724243164,General
Great for everyday banking and payments on the go,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9998255372047424,General
"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9997794032096863,UI/UX
making transactions has never been easier. the new update is just amazing,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9998310804367065,General
"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9850903749465942,UI/UX
The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22,Dashen,Google Play,POSITIVE,0.999284565448761,UI/UX
betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,5,2025-04-22,Dashen,Google Play,NEGATIVE,0.9886249303817749,General
Convenient!,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9936902523040771,General
It is an amazing application that meets the needs of customers.,5,2025-04-22,Dashen,Google Play,POSITIVE,0.999864935874939,General
Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9731148481369019,General
the best Supper App ever,5,2025-04-22,Dashen,Google Play,POSITIVE,0.999849796295166,General
"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,Dashen,Google Play,POSITIVE,0.9990382194519043,General
"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22,Dashen,Google Play,POSITIVE,0.999815046787262,UI/UX
Dashen bank is my number one choice,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9996331930160522,General
Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22,Dashen,Google Play,POSITIVE,0.9994714856147766,General
"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9991614818572998,General
"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998248219490051,General
it so fanrastic and user friendly app. Bravo Dashen bank thanks.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9990429282188416,General
"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997945427894592,General
A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997891783714294,General
"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998010993003845,UI/UX
Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997546076774597,UI/UX
"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998537302017212,General
"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997860789299011,General
Very convenient,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9988445043563843,General
"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997797608375549,General
wawwwww what nice super app !!keep it up dashen bank !!,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9991359114646912,General
"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9991750121116638,General
"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9995538592338562,General
"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9982724189758301,UI/UX
"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9994187355041504,General
one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9995588660240173,General
"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9992392063140869,General
This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9991500377655029,General
thanks again,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998217225074768,General
Super Easy To Use and Fast Transaction.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.996877908706665,UI/UX
"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",5,2025-04-21,Dashen,Google Play,POSITIVE,0.999527096748352,General
"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9953939914703369,UI/UX
"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9982413053512573,General
what an App,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9938238859176636,General
The new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998598098754883,General
"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",3,2025-04-21,Dashen,Google Play,POSITIVE,0.9974797368049622,UI/UX
